,filename,aqua,black,blue,fuchsia,green,gray,lime,maroon,navy,olive,purple,red,silver,teal,white,yellow,Name
0,abomasnow_1.png,0.016257519102584946,15.688505933994474,0.016257519102584946,0.0,0.16257519102584947,13.022272801170542,0.016257519102584946,0.016257519102584946,1.3981466428223055,0.0,0.04877255730775484,0.016257519102584946,33.116566411965536,27.31263209234271,9.120468216550154,0.04877255730775484,abomasnow
1,abomasnow_10.png,0.32740879326473343,0.5729653882132835,0.3391019644527596,0.0,0.0,5.004677268475211,0.0,0.0,0.1753975678203929,0.0,0.0,0.0,40.586997193638915,25.023386342376053,27.958372310570628,0.011693171188026192,abomasnow
2,abomasnow_11.png,0.010867202782003912,9.976092153879591,0.0,0.0,0.11953923060204304,35.67702673331885,0.0,0.021734405564007825,0.0869376222560313,0.010867202782003912,0.021734405564007825,0.0,18.94153444903282,1.977830906324712,33.15583568789393,0.0,abomasnow
3,abomasnow_12.png,0.054336013910019555,11.69311019343621,0.010867202782003912,0.0,0.0,9.704412084329492,0.0,0.021734405564007825,5.183655727015866,0.021734405564007825,0.021734405564007825,0.0,17.996087806998478,22.234296891980005,33.0580308628559,0.0,abomasnow
4,abomasnow_13.png,0.040625634775543366,10.867357302457851,0.14218972171440178,0.0,0.020312817387771683,13.508023562868171,0.0,0.030469226081657527,1.868779199674995,0.010156408693885842,0.0,0.0,53.32114564290067,9.628275441803778,10.55250863294739,0.010156408693885842,abomasnow
5,abomasnow_14.png,0.040625634775543366,9.821247206987609,0.14218972171440178,0.0,0.0,13.111923623806623,0.0,0.020312817387771683,9.811090798293723,0.010156408693885842,0.0,0.0,53.260207190737354,3.219581555961812,10.55250863294739,0.010156408693885842,abomasnow
6,abomasnow_19.png,0.040625634775543366,10.867357302457851,0.14218972171440178,0.0,0.020312817387771683,13.508023562868171,0.0,0.030469226081657527,1.868779199674995,0.010156408693885842,0.0,0.0,53.32114564290067,9.628275441803778,10.55250863294739,0.010156408693885842,abomasnow
7,abomasnow_2.png,0.0,14.387904405787676,0.09754511461550967,0.016257519102584946,0.03251503820516989,10.16094943911559,0.0,0.03251503820516989,18.956267273614046,0.04877255730775484,0.04877255730775484,0.016257519102584946,33.08405137376037,13.981466428223053,9.10421069744757,0.03251503820516989,abomasnow
8,abomasnow_20.png,0.040625634775543366,9.821247206987609,0.14218972171440178,0.0,0.0,13.111923623806623,0.0,0.020312817387771683,9.811090798293723,0.010156408693885842,0.0,0.0,53.260207190737354,3.219581555961812,10.55250863294739,0.010156408693885842,abomasnow
9,abomasnow_22.png,0.06135596686777789,16.32068718682892,0.09203395030166685,0.0,0.06135596686777789,16.412721137130585,0.05112997238981491,0.05112997238981491,1.9633909397688925,0.0,0.10225994477962982,0.030677983433888945,18.744247878106147,21.05532263012578,25.03323448205338,0.020451988955925964,abomasnow
10,abomasnow_23.png,0.09203395030166685,15.011759893649657,0.26587585642703754,0.0,0.020451988955925964,10.15441251661724,0.0,0.030677983433888945,10.686164229471316,0.020451988955925964,0.09203395030166685,0.020451988955925964,18.58063196645874,20.073627160241333,24.93097453727375,0.020451988955925964,abomasnow
11,abomasnow_25.png,0.040625634775543366,10.806418850294536,0.14218972171440178,0.0,0.020312817387771683,13.538492788949826,0.0,0.040625634775543366,1.8992484257566524,0.010156408693885842,0.0,0.0,53.38208409506399,9.52671135486492,10.593134267722933,0.0,abomasnow
12,abomasnow_30.png,0.09203395030166685,14.837917987524287,0.28632784538296346,0.0,0.020451988955925964,10.236220472440944,0.0,0.030677983433888945,10.522548317823908,0.020451988955925964,0.09203395030166685,0.020451988955925964,18.66243992228244,20.073627160241333,25.084364454443193,0.020451988955925964,abomasnow
13,abomasnow_32.png,0.0,14.387904405787676,0.09754511461550967,0.016257519102584946,0.03251503820516989,10.16094943911559,0.0,0.03251503820516989,18.956267273614046,0.04877255730775484,0.04877255730775484,0.016257519102584946,33.08405137376037,13.981466428223053,9.10421069744757,0.03251503820516989,abomasnow
14,abomasnow_34.png,0.0,14.58673636066645,0.0,0.0,0.1633453119895459,18.262005880431232,0.0,0.01633453119895459,1.0944135903299574,0.01633453119895459,0.08167265599477296,0.03266906239790918,19.307415877164324,16.775563541326363,29.663508657301534,0.0,abomasnow
15,abomasnow_38.png,0.0,1.5437138192073623,0.0,0.014843402107763099,0.13359061896986787,31.83909752115185,0.0,0.0445302063232893,0.029686804215526198,0.0,0.0,0.014843402107763099,16.38711592697046,3.013210627875909,46.96452426896245,0.014843402107763099,abomasnow
16,abomasnow_39.png,0.1336104513064133,1.3212589073634204,0.02969121140142518,0.0,0.0,11.475653206650831,0.0,0.02969121140142518,2.746437054631829,0.0,0.01484560570071259,0.02969121140142518,15.216745843230402,20.8729216152019,48.084916864608076,0.04453681710213777,abomasnow
17,abomasnow_4.png,0.0,14.58673636066645,0.0,0.0,0.1633453119895459,18.262005880431232,0.0,0.01633453119895459,1.0944135903299574,0.01633453119895459,0.08167265599477296,0.03266906239790918,19.307415877164324,16.775563541326363,29.663508657301534,0.0,abomasnow
18,abomasnow_5.png,0.0,13.5249918327344,0.01633453119895459,0.0,0.03266906239790918,10.99313949689644,0.0,0.01633453119895459,9.245344658608298,0.01633453119895459,0.06533812479581835,0.03266906239790918,18.735707285200913,17.053250571708592,30.267886311662856,0.0,abomasnow
19,abomasnow_6.png,0.0,13.622999019928129,0.01633453119895459,0.0,0.03266906239790918,11.17281934008494,0.0,0.01633453119895459,9.163672002613525,0.01633453119895459,0.06533812479581835,0.03266906239790918,19.24207775236851,16.97157791571382,29.647174126102584,0.0,abomasnow
20,abomasnow_7.png,0.17642907551164433,0.8939073159256645,0.047047753469771816,0.0,0.0,17.72524111973653,0.0,0.0,0.1058574453069866,0.0,0.0,0.0,33.52152434721242,13.020465772759351,34.49776523171019,0.011761938367442954,abomasnow
21,abomasnow_9.png,0.3058823529411765,0.5529411764705883,0.3058823529411765,0.011764705882352941,0.0,5.105882352941177,0.0,0.0,0.16470588235294117,0.0,0.0,0.0,40.694117647058825,25.176470588235293,27.67058823529412,0.011764705882352941,abomasnow
22,abra_1.png,0.0,23.617021276595747,0.03546099290780142,0.0,0.07092198581560284,0.0,0.0,6.773049645390071,0.07092198581560284,30.49645390070922,0.0,0.1773049645390071,0.0,0.0,0.0,38.75886524822695,abra
23,abra_13.png,0.0,23.30322265625,0.0,0.0,0.0,21.514892578125,0.0,0.0,0.0,0.0,0.0,0.0,16.400146484375,0.0,38.78173828125,0.0,abra
24,abra_14.png,0.0,36.341929321872016,0.04775549188156638,0.0,0.0,4.154727793696275,0.04775549188156638,3.1996179560649476,0.14326647564469913,20.487106017191977,0.0,0.04775549188156638,8.070678127984717,0.04775549188156638,4.441260744985674,22.97039159503343,abra
25,abra_15.png,0.0,4.9072265625,0.0,0.0,0.030517578125,9.088134765625,0.0,0.396728515625,0.244140625,4.45556640625,0.0,0.0,14.24560546875,0.0244140625,61.02294921875,5.584716796875,abra
26,abra_18.png,0.0,6.719970703125,0.0,0.0,0.006103515625,10.308837890625,0.0,0.640869140625,0.45166015625,5.950927734375,0.0,0.0,18.2373046875,0.067138671875,50.32958984375,7.28759765625,abra
27,abra_19.png,0.0,17.78564453125,0.0,0.0,0.0,20.770263671875,0.0,0.0,0.0,0.0,0.0,0.0,16.009521484375,0.0,45.4345703125,0.0,abra
28,abra_2.png,0.03546099290780142,21.099290780141843,0.0,0.0,0.03546099290780142,6.276595744680851,0.0,5.425531914893617,0.0,19.326241134751772,0.5319148936170213,0.28368794326241137,8.581560283687944,0.03546099290780142,0.24822695035460995,38.12056737588653,abra
29,abra_21.png,0.0,11.48681640625,0.0,0.0,0.01220703125,10.38818359375,0.0,1.654052734375,0.396728515625,10.748291015625,2.1484375,0.0,4.6142578125,0.06103515625,43.548583984375,14.94140625,abra
30,abra_22.png,0.0,10.223388671875,0.0,0.006103515625,0.067138671875,13.58642578125,0.0,0.640869140625,0.2685546875,3.03955078125,2.6611328125,0.0,7.183837890625,0.030517578125,44.317626953125,17.974853515625,abra
31,abra_26.png,0.0,11.95068359375,0.0,0.0,0.1220703125,11.24267578125,0.0,0.885009765625,0.494384765625,5.523681640625,3.35693359375,0.0,9.04541015625,0.042724609375,39.044189453125,18.292236328125,abra
32,abra_27.png,0.0,31.2327506899724,0.0,0.5059797608095675,0.09199632014719411,13.891444342226311,0.0,1.1959521619135236,0.8279668813247469,7.773689052437903,6.347746090156393,0.09199632014719411,8.601655933762649,0.0,4.553817847286108,24.885004599816007,abra
33,abra_28.png,0.0,34.77460901563937,0.0,0.045998160073597055,0.0,9.015639374425023,0.0,4.323827046918123,0.9199632014719411,21.021159153633857,3.633854645814168,0.09199632014719411,3.1738730450781967,0.045998160073597055,3.5878564857405704,19.36522539098436,abra
34,abra_3.png,0.0,23.991507430997878,0.042462845010615716,0.0,0.042462845010615716,0.46709129511677283,0.0,7.091295116772824,0.0,31.804670912951167,0.0,0.21231422505307856,1.8683651804670913,0.0,0.6794055201698515,33.8004246284501,abra
35,abra_32.png,0.0,13.14697265625,0.0,0.0244140625,0.08544921875,13.238525390625,0.0,0.98876953125,0.579833984375,6.9580078125,3.2470703125,0.0,6.6650390625,0.048828125,35.31494140625,19.7021484375,abra
36,abra_34.png,0.0,11.48681640625,0.0,0.0,0.01220703125,10.38818359375,0.0,1.654052734375,0.396728515625,10.748291015625,2.1484375,0.0,4.6142578125,0.06103515625,43.548583984375,14.94140625,abra
37,abra_39.png,0.0,23.065693430656932,0.06256517205422316,0.020855057351407715,0.0,0.8759124087591241,0.0,6.214807090719499,0.145985401459854,33.36809176225234,0.04171011470281543,0.5213764337851928,3.3993743482794576,0.0,0.0,32.283628779979146,abra
38,abra_40.png,0.0,21.522419186652762,0.145985401459854,0.10427528675703858,0.10427528675703858,6.569343065693431,0.0,7.778936392075078,0.39624608967674657,18.123044838373307,2.7737226277372264,1.1261730969760166,15.036496350364963,0.0,4.004171011470282,22.314911366006257,abra
39,abra_6.png,0.02072538860103627,2.196891191709845,0.1243523316062176,0.0,0.0,16.352331606217614,0.04145077720207254,0.39378238341968913,0.02072538860103627,0.9533678756476683,0.0,0.2487046632124352,74.98445595854922,0.0,3.3575129533678756,1.305699481865285,abra
40,abra_7.png,0.0,16.676339717546913,0.0,0.0,0.0,27.316695685819308,0.0,0.6964596633778294,0.038692203520990516,9.189398336235248,0.05803830528148578,0.0,22.267363126330046,0.0,1.0640355968272392,22.69297736506094,abra
41,abra_9.png,0.0,7.0068359375,0.0,0.0,0.006103515625,5.6396484375,0.0,1.690673828125,0.25634765625,8.4228515625,0.048828125,0.0,13.275146484375,0.042724609375,56.53076171875,7.080078125,abra
42,absol_1.png,0.0,25.651927437641724,0.02834467120181406,0.0,0.1417233560090703,25.056689342403626,0.0,0.05668934240362812,3.8548752834467117,0.02834467120181406,0.08503401360544217,0.0,36.36621315192744,2.409297052154195,6.320861678004536,0.0,absol
43,absol_10.png,0.024242424242424242,24.703030303030303,0.024242424242424242,0.0,0.048484848484848485,13.224242424242425,0.0,14.387878787878789,0.5212121212121212,3.490909090909091,0.3393939393939394,0.32727272727272727,18.509090909090908,1.7696969696969698,22.60606060606061,0.024242424242424242,absol
44,absol_12.png,0.10761366693570083,17.04331450094162,0.0,0.013451708366962604,0.013451708366962604,11.716437987624428,0.0,15.09281678773204,0.17487220877051385,2.2733387140166803,0.17487220877051385,0.29593758407317733,30.18563357546408,0.2555824589722895,22.598870056497177,0.053806833467850416,absol
45,absol_13.png,0.012121212121212121,26.848484848484848,0.0,0.0,0.1575757575757576,27.866666666666667,0.0,0.12121212121212122,0.2909090909090909,0.012121212121212121,0.024242424242424242,0.07272727272727272,18.618181818181817,4.484848484848484,21.490909090909092,0.0,absol
46,absol_17.png,0.08965393580778196,19.257665411511564,0.14344629729245115,0.0,0.017930787161556393,32.13197059350906,0.0,0.1793078716155639,1.3448090371167294,0.0,0.017930787161556393,0.14344629729245115,21.552806168190784,3.657880580957504,21.463152232383003,0.0,absol
47,absol_18.png,0.2868925945849023,11.655011655011654,0.03586157432311279,0.16137708445400753,0.03586157432311279,18.181818181818183,0.0,18.325264479110633,0.25103102026178953,1.506186121570737,2.0441097364174285,0.6096467634929172,20.692128384436074,0.07172314864622557,26.125156894387665,0.017930787161556393,absol
48,absol_19.png,0.0,15.770656779661016,0.211864406779661,0.0,0.013241525423728813,22.08686440677966,0.0,0.0,1.3241525423728813,0.026483050847457626,0.0,0.07944915254237289,49.89406779661017,2.211334745762712,8.381885593220339,0.0,absol
49,absol_21.png,0.05742725880551302,24.82771822358346,0.32542113323124044,0.0,0.17228177641653905,30.666156202143952,0.0,0.22970903522205208,2.201378254211332,0.019142419601837674,0.0765696784073507,0.09571209800918837,21.707503828483922,5.111026033690658,14.509954058192957,0.0,absol
50,absol_23.png,0.0,15.677966101694915,0.211864406779661,0.0,0.026483050847457626,22.126588983050848,0.0,0.0,1.3373940677966103,0.0,0.0,0.07944915254237289,49.82786016949153,2.2378177966101696,8.47457627118644,0.0,absol
